(4, 19, 50, 56, 57, 62)
(4, 5, 7, 14, 45, 60)
(0, 14, 15, 29, 49, 56)
(7, 8, 17, 22, 48, 56)
(2, 7, 32, 33, 56, 59)
(9, 32, 33, 40, 56, 57)
(2, 7, 33, 48, 59, 62)
(0, 36, 43, 56, 57, 58)
(4, 18, 19, 48, 49, 62)
(2, 6, 9, 33, 48, 60)
(5, 36, 48, 50, 51, 53)
(0, 32, 33, 34, 36, 37)
(8, 23, 48, 54, 55, 56)
(0, 25, 26, 32, 33, 40)
(11, 12, 14, 32, 45, 48)
(0, 10, 11, 25, 48, 55)
(0, 1, 14, 52, 55, 62)
(18, 21, 32, 45, 49, 56)
(3, 6, 34, 48, 49, 60)
(27, 28, 32, 33, 56, 59)
(26, 27, 33, 48, 56, 57)
(8, 9, 33, 40, 48, 56)
(9, 16, 47, 56, 57, 62)
(3, 32, 33, 34, 60, 61)
(10, 11, 32, 41, 48, 55)
(3, 5, 6, 34, 49, 56)
(10, 11, 25, 55, 56, 62)
(20, 23, 29, 30, 32, 60)
(5, 12, 27, 29, 30, 60)
(17, 23, 24, 32, 41, 48)
(7, 8, 22, 29, 56, 60)
(0, 24, 31, 32, 42, 45)
(3, 18, 48, 49, 61, 62)
(0, 8, 15, 29, 30, 56)
(5, 12, 43, 46, 47, 62)
(19, 26, 47, 56, 57, 62)
(10, 13, 41, 53, 56, 60)
(29, 30, 33, 34, 48, 60)
(5, 20, 23, 24, 55, 62)
(5, 6, 37, 52, 56, 59)
(0, 28, 31, 32, 38, 45)
(1, 2, 7, 32, 56, 59)
(5, 6, 37, 40, 55, 62)
(0, 5, 6, 21, 28, 31)
(23, 24, 32, 41, 48, 55)
(5, 8, 9, 32, 33, 40)
(4, 35, 38, 45, 60, 62)
(12, 26, 27, 29, 48, 60)
(0, 1, 51, 53, 54, 60)
(22, 41, 44, 53, 56, 60)
(11, 14, 45, 55, 60, 62)
(5, 12, 43, 58, 59, 62)
(0, 10, 25, 48, 54, 55)
(5, 6, 9, 24, 31, 62)
(5, 12, 15, 16, 31, 62)
(0, 1, 5, 7, 8, 14)
(5, 36, 50, 51, 56, 57)
(0, 12, 14, 15, 29, 48)
(5, 6, 34, 37, 48, 49)
(3, 5, 6, 18, 48, 49)
(0, 25, 38, 39, 45, 60)
(0, 1, 14, 52, 59, 62)
(0, 20, 21, 25, 28, 32)
(0, 36, 37, 44, 56, 59)
(5, 8, 15, 45, 46, 60)
(5, 12, 43, 46, 61, 62)
(6, 13, 16, 32, 47, 60)
(3, 4, 5, 33, 34, 48)
(20, 32, 51, 58, 61, 62)
(4, 7, 17, 22, 48, 62)
(5, 8, 39, 46, 60, 61)
(3, 10, 41, 56, 60, 61)
(5, 10, 12, 13, 41, 56)
(15, 46, 48, 49, 61, 62)
(11, 12, 14, 29, 48, 60)
(5, 12, 15, 46, 47, 62)
(23, 41, 53, 54, 56, 60)
(0, 5, 12, 15, 30, 31)
(20, 32, 51, 54, 60, 61)
(2, 3, 33, 48, 60, 61)
(14, 45, 49, 52, 56, 60)
(5, 12, 43, 56, 58, 59)
(0, 31, 35, 48, 50, 53)
(1, 14, 15, 32, 48, 49)
(1, 5, 12, 14, 15, 32)
(25, 28, 33, 38, 48, 56)
(0, 32, 35, 36, 42, 45)
(0, 29, 34, 37, 49, 56)
(5, 6, 32, 33, 37, 40)
(1, 2, 5, 7, 8, 32)
(4, 5, 11, 26, 29, 60)
(5, 34, 35, 36, 49, 56)
(1, 16, 32, 48, 49, 50)
(0, 1, 51, 57, 58, 60)
(12, 13, 44, 47, 48, 62)
(1, 32, 51, 58, 61, 62)
(4, 5, 7, 32, 38, 45)
(4, 5, 19, 48, 49, 50)
(17, 24, 41, 42, 48, 56)
(0, 31, 32, 35, 42, 45)
(25, 26, 40, 47, 56, 62)
(5, 12, 32, 43, 46, 47)
(0, 5, 6, 13, 16, 31)
(26, 27, 33, 48, 57, 60)
(5, 20, 27, 58, 59, 62)
(0, 33, 34, 36, 37, 48)
(0, 31, 33, 34, 35, 48)
(1, 32, 51, 52, 56, 59)
(11, 14, 32, 45, 55, 62)
(0, 1, 51, 56, 57, 58)
(7, 33, 38, 48, 56, 59)
(1, 3, 10, 32, 60, 61)
(1, 16, 32, 50, 57, 60)
(0, 17, 43, 44, 56, 59)
(24, 31, 41, 42, 56, 62)
(1, 10, 32, 53, 54, 60)
(0, 35, 36, 49, 50, 56)
(5, 20, 27, 58, 60, 61)
(5, 6, 21, 48, 52, 55)
(5, 6, 37, 48, 52, 55)
(28, 32, 33, 38, 59, 62)
(0, 36, 43, 57, 58, 60)
(5, 8, 9, 16, 32, 47)
(17, 32, 41, 42, 43, 48)
(0, 25, 39, 54, 61, 62)
(20, 23, 24, 32, 55, 62)
(29, 37, 52, 55, 60, 62)
(20, 23, 32, 54, 61, 62)
(0, 36, 51, 52, 55, 62)
(5, 8, 23, 30, 61, 62)
(20, 32, 48, 49, 50, 51)
(15, 30, 48, 49, 61, 62)
(9, 40, 55, 57, 60, 62)
(3, 4, 5, 32, 34, 41)
(6, 32, 37, 40, 47, 60)
(0, 17, 32, 43, 46, 47)
(5, 17, 19, 20, 22, 48)
(5, 6, 9, 16, 32, 47)
(8, 38, 39, 48, 53, 56)
(5, 20, 27, 56, 57, 58)
(16, 32, 47, 48, 50, 53)
(0, 1, 51, 52, 55, 62)
(8, 15, 30, 31, 56, 62)
(5, 8, 38, 39, 53, 60)
(23, 32, 41, 54, 61, 62)
(7, 38, 53, 56, 59, 60)
(0, 17, 43, 46, 60, 61)
(4, 10, 11, 41, 56, 62)
(0, 3, 17, 18, 60, 61)
(6, 37, 48, 49, 52, 60)
(12, 27, 28, 31, 48, 62)
(30, 33, 34, 48, 61, 62)
(0, 20, 26, 27, 29, 32)
(1, 32, 51, 56, 57, 58)
(0, 36, 51, 58, 61, 62)
(0, 32, 36, 37, 41, 44)
(0, 22, 23, 29, 32, 41)
(29, 37, 40, 48, 55, 60)
(5, 8, 14, 15, 45, 60)
(2, 17, 48, 58, 59, 62)
(0, 12, 25, 26, 27, 48)
(12, 13, 32, 44, 47, 48)
(0, 1, 2, 3, 60, 61)
(0, 28, 31, 38, 45, 60)
(4, 19, 25, 26, 56, 62)
(0, 1, 10, 54, 60, 61)
(0, 1, 7, 8, 14, 56)
(5, 12, 13, 25, 28, 56)
(0, 18, 20, 21, 25, 32)
(2, 3, 5, 6, 32, 33)
(0, 2, 3, 17, 60, 61)
(3, 4, 5, 32, 33, 34)
(0, 1, 51, 56, 58, 59)
(19, 20, 22, 32, 48, 53)
(27, 32, 33, 58, 59, 62)
(5, 6, 33, 37, 40, 48)
(5, 18, 20, 21, 48, 49)
(5, 36, 43, 56, 57, 58)
(0, 6, 9, 24, 31, 60)
(31, 35, 49, 50, 56, 62)
(0, 12, 13, 25, 28, 48)
(6, 33, 37, 40, 48, 60)
(4, 5, 35, 48, 50, 53)
(1, 14, 32, 52, 56, 59)
(20, 22, 23, 29, 32, 60)
(3, 34, 41, 56, 61, 62)
(0, 1, 12, 14, 15, 48)
(0, 1, 51, 58, 61, 62)
(9, 17, 24, 48, 57, 60)
(0, 17, 18, 32, 46, 47)
(0, 1, 14, 48, 52, 55)
(0, 1, 5, 6, 9, 16)
(23, 41, 54, 55, 56, 62)
(19, 32, 47, 49, 50, 56)
(2, 6, 9, 32, 33, 60)
(0, 3, 6, 17, 18, 60)
(23, 30, 41, 56, 61, 62)
(5, 7, 8, 22, 29, 60)
(1, 2, 3, 4, 5, 32)
(5, 6, 18, 21, 49, 56)
(25, 32, 39, 46, 47, 56)
(0, 36, 39, 54, 55, 62)
(5, 8, 9, 24, 55, 62)
(4, 11, 26, 29, 60, 62)
(5, 8, 33, 38, 39, 48)
(5, 8, 23, 30, 31, 62)
(3, 34, 49, 56, 61, 62)
(4, 19, 48, 49, 50, 62)
(0, 26, 27, 29, 33, 48)
(6, 21, 24, 48, 55, 60)
(0, 20, 23, 30, 31, 32)
(0, 35, 36, 42, 57, 60)
(17, 32, 43, 46, 47, 48)
(2, 4, 7, 17, 48, 62)
(20, 25, 26, 27, 32, 56)
(20, 21, 32, 48, 49, 52)
(5, 8, 15, 16, 32, 47)
(5, 7, 8, 14, 45, 60)
(2, 5, 8, 9, 17, 48)
(8, 38, 39, 45, 56, 60)
(11, 25, 26, 48, 55, 56)
(9, 32, 33, 40, 57, 60)
(5, 20, 51, 58, 59, 62)
(5, 8, 39, 54, 55, 62)
(0, 31, 35, 42, 45, 60)
(5, 32, 36, 37, 41, 44)
(4, 32, 35, 42, 45, 62)
(7, 38, 48, 53, 56, 59)
(20, 23, 24, 31, 32, 62)
(21, 45, 49, 52, 56, 60)
(28, 38, 45, 56, 59, 60)
(13, 16, 32, 47, 48, 53)
(0, 11, 25, 26, 55, 62)
(5, 20, 50, 51, 57, 60)
(0, 25, 39, 46, 47, 62)
(4, 19, 26, 29, 60, 62)
(27, 33, 48, 58, 59, 62)
(2, 7, 8, 17, 48, 56)
(0, 2, 3, 6, 17, 60)
(19, 20, 32, 48, 49, 50)
(6, 32, 37, 41, 44, 60)
(5, 6, 21, 24, 55, 62)
(0, 10, 25, 53, 54, 60)
(0, 36, 51, 52, 59, 62)
(0, 32, 36, 39, 45, 46)
(0, 36, 37, 40, 48, 55)
(20, 21, 32, 48, 52, 55)
(5, 36, 39, 46, 47, 62)
(18, 20, 21, 25, 32, 56)
(12, 15, 46, 47, 48, 62)
(5, 12, 27, 57, 58, 60)
(11, 32, 42, 45, 55, 62)
(4, 5, 7, 38, 48, 53)
(0, 1, 2, 4, 5, 7)
(1, 2, 6, 9, 32, 60)
(0, 36, 39, 40, 55, 62)
(2, 9, 17, 48, 56, 57)
(0, 1, 5, 8, 15, 16)
(5, 8, 15, 29, 30, 60)
(7, 8, 33, 38, 48, 56)
(11, 26, 55, 56, 57, 62)
(4, 5, 11, 26, 57, 60)
(5, 32, 35, 36, 41, 42)
(5, 20, 27, 29, 30, 60)
(1, 10, 32, 48, 53, 54)
(26, 29, 33, 40, 48, 60)
(0, 31, 32, 33, 35, 38)
(0, 1, 51, 54, 60, 61)
(0, 1, 5, 12, 14, 15)
(5, 8, 32, 33, 38, 39)
(5, 20, 23, 29, 30, 60)
(15, 16, 47, 48, 49, 62)
(4, 5, 35, 38, 53, 60)
(4, 5, 19, 25, 26, 56)
(5, 20, 51, 57, 58, 60)
(0, 1, 5, 8, 14, 15)
(5, 35, 36, 38, 53, 60)
(0, 33, 36, 39, 40, 48)
(5, 8, 14, 15, 29, 60)
(13, 16, 47, 53, 60, 62)
(27, 30, 33, 48, 60, 61)
(0, 19, 26, 29, 32, 47)
(5, 6, 34, 37, 41, 56)
(17, 43, 48, 58, 61, 62)
(0, 19, 22, 29, 47, 62)
(3, 32, 34, 41, 60, 61)
(0, 1, 2, 3, 6, 60)
(5, 19, 20, 50, 53, 60)
(0, 32, 36, 43, 44, 47)
(20, 21, 28, 31, 32, 62)
(5, 20, 51, 54, 55, 62)
(5, 6, 9, 32, 33, 40)
(0, 4, 5, 11, 26, 29)
(0, 34, 36, 37, 49, 56)
(1, 2, 3, 4, 32, 62)
(0, 36, 37, 41, 44, 56)
(6, 13, 28, 31, 60, 62)
(5, 8, 33, 39, 40, 48)
(0, 23, 29, 30, 32, 41)
(9, 24, 55, 56, 57, 62)
(0, 4, 11, 25, 26, 62)
(18, 19, 20, 32, 48, 49)
(0, 5, 20, 21, 24, 31)
(3, 5, 6, 10, 32, 41)
(1, 5, 10, 12, 13, 32)
(0, 1, 16, 49, 50, 56)
(16, 47, 50, 57, 60, 62)
(12, 41, 42, 43, 48, 56)
(0, 1, 15, 16, 49, 56)
(5, 12, 42, 43, 57, 60)
(0, 36, 50, 51, 53, 60)
(0, 1, 13, 16, 48, 53)
(3, 6, 34, 49, 56, 60)
(0, 17, 32, 41, 43, 44)
(0, 17, 23, 24, 41, 56)
(8, 17, 23, 24, 48, 56)
(0, 5, 6, 17, 18, 21)
(0, 33, 36, 37, 40, 48)
(3, 4, 18, 25, 56, 62)
(6, 21, 52, 55, 60, 62)
(21, 32, 45, 48, 49, 52)
(27, 30, 32, 33, 61, 62)
(3, 4, 10, 25, 56, 62)
(4, 5, 32, 35, 42, 45)
(0, 17, 18, 21, 45, 60)
(1, 14, 32, 52, 55, 62)
(0, 30, 31, 34, 49, 56)
(29, 32, 37, 44, 47, 60)
(17, 32, 42, 43, 45, 48)
(0, 26, 29, 32, 33, 40)
(0, 5, 12, 25, 26, 27)
(0, 11, 14, 29, 48, 55)
(0, 10, 12, 13, 25, 48)
(21, 32, 45, 52, 59, 62)
(0, 1, 5, 10, 11, 12)
(0, 1, 48, 50, 51, 53)
(13, 28, 48, 53, 56, 59)
(0, 9, 17, 24, 56, 57)
(0, 31, 32, 34, 35, 41)
(18, 21, 25, 45, 56, 60)
(13, 44, 48, 53, 56, 59)
(0, 5, 8, 9, 16, 31)
(0, 1, 10, 54, 55, 62)
(18, 32, 46, 47, 48, 49)
(0, 36, 43, 44, 47, 62)
(0, 31, 32, 35, 41, 42)
(13, 32, 41, 44, 48, 53)
(5, 7, 8, 22, 48, 53)
(5, 36, 41, 43, 44, 56)
(0, 32, 33, 34, 35, 36)
(26, 32, 40, 47, 56, 57)
(13, 32, 44, 47, 53, 60)
(5, 6, 13, 41, 44, 56)
(0, 1, 2, 4, 7, 62)
(4, 35, 49, 50, 56, 62)
(8, 15, 29, 30, 56, 60)
(5, 8, 15, 46, 61, 62)
(5, 12, 27, 56, 57, 58)
(16, 31, 48, 49, 50, 62)
(5, 12, 27, 58, 59, 62)
(0, 19, 20, 26, 29, 32)
(6, 17, 21, 24, 48, 60)
(0, 1, 14, 15, 49, 56)
(0, 10, 25, 54, 61, 62)
(0, 25, 26, 33, 40, 48)
(0, 27, 30, 31, 32, 33)
(0, 15, 16, 31, 49, 56)
(23, 30, 32, 41, 60, 61)
(5, 20, 21, 48, 52, 55)
(5, 8, 9, 16, 31, 62)
(19, 47, 50, 56, 57, 62)
(5, 19, 20, 22, 29, 60)
(4, 5, 33, 34, 35, 48)
(19, 47, 49, 50, 56, 62)
(5, 35, 36, 50, 56, 57)
(1, 5, 8, 9, 16, 32)
(16, 31, 50, 57, 60, 62)
(4, 19, 26, 56, 57, 62)
(0, 2, 17, 57, 58, 60)
(5, 6, 9, 32, 40, 47)
(31, 33, 35, 38, 48, 62)
(18, 19, 25, 47, 56, 62)
(0, 20, 21, 24, 31, 32)
(23, 41, 54, 56, 60, 61)
(10, 11, 12, 25, 48, 56)
(0, 28, 31, 38, 53, 60)
(3, 4, 5, 17, 18, 48)
(7, 14, 32, 45, 56, 59)
(20, 27, 30, 32, 60, 61)
(7, 8, 14, 29, 56, 60)
(9, 33, 40, 48, 56, 57)
(5, 6, 37, 41, 44, 56)
(4, 19, 50, 53, 60, 62)
(20, 27, 30, 32, 61, 62)
(8, 15, 30, 56, 60, 61)
(0, 4, 11, 26, 29, 62)
(4, 18, 19, 25, 56, 62)
(2, 33, 48, 56, 57, 58)
(11, 32, 41, 42, 55, 62)
(11, 12, 26, 48, 57, 60)
(12, 43, 44, 48, 56, 59)
(12, 43, 44, 48, 59, 62)
(0, 29, 33, 37, 40, 48)
(5, 17, 20, 22, 23, 48)
(0, 17, 43, 44, 59, 62)
(29, 34, 37, 49, 56, 60)
(5, 12, 43, 58, 60, 61)
(0, 31, 34, 35, 41, 56)
(1, 32, 51, 54, 55, 62)
(0, 5, 19, 20, 25, 26)
(5, 8, 38, 39, 48, 53)
(31, 35, 38, 53, 60, 62)
(22, 44, 47, 53, 60, 62)
(1, 16, 32, 50, 53, 60)
(6, 9, 24, 48, 55, 60)
(10, 32, 41, 54, 61, 62)
(3, 4, 5, 10, 41, 56)
(0, 4, 5, 11, 14, 29)
(0, 1, 3, 10, 60, 61)
(0, 10, 13, 25, 48, 53)
(5, 32, 33, 35, 36, 38)
(5, 18, 20, 21, 49, 56)
(22, 32, 41, 44, 48, 53)
(13, 28, 31, 48, 53, 62)
(5, 33, 34, 36, 37, 48)
(12, 43, 44, 47, 48, 62)
(4, 32, 35, 41, 42, 62)
(1, 2, 3, 32, 61, 62)
(11, 41, 42, 48, 55, 56)
(5, 32, 35, 36, 38, 45)
(0, 8, 23, 29, 30, 56)
(22, 32, 44, 47, 48, 53)
(15, 46, 47, 49, 56, 62)
(5, 20, 23, 30, 31, 62)
(0, 11, 26, 29, 55, 62)
(4, 5, 32, 34, 35, 41)
(0, 5, 20, 21, 28, 31)
(0, 17, 43, 57, 58, 60)
(1, 5, 6, 10, 13, 32)
(25, 39, 54, 55, 56, 62)
(5, 6, 34, 37, 49, 56)
(5, 19, 20, 48, 49, 50)
(0, 16, 31, 49, 50, 56)
(0, 36, 38, 39, 45, 60)
(18, 25, 46, 47, 56, 62)
(31, 32, 35, 38, 45, 62)
(0, 29, 37, 52, 55, 62)
(20, 32, 48, 50, 51, 53)
(0, 36, 41, 43, 44, 56)
(12, 27, 48, 58, 61, 62)
(9, 17, 24, 48, 56, 57)
(29, 30, 34, 48, 49, 60)
(1, 3, 5, 6, 10, 32)
(4, 7, 14, 32, 45, 62)
(12, 26, 27, 48, 56, 57)
(5, 36, 51, 58, 60, 61)
(1, 5, 8, 15, 16, 32)
(5, 20, 51, 52, 59, 62)
(0, 3, 18, 25, 60, 61)
(20, 23, 32, 54, 60, 61)
(0, 25, 38, 39, 48, 53)
(0, 15, 16, 31, 48, 49)
(5, 36, 37, 52, 59, 62)
(0, 36, 48, 51, 53, 54)
(0, 16, 31, 48, 49, 50)
(0, 10, 25, 54, 55, 62)
(0, 6, 21, 24, 31, 60)
(18, 45, 46, 48, 49, 60)
(5, 36, 39, 40, 55, 62)
(10, 13, 32, 41, 48, 53)
(0, 36, 43, 46, 60, 61)
(0, 1, 10, 48, 53, 54)
(4, 5, 19, 49, 50, 56)
(8, 15, 32, 46, 47, 56)
(0, 7, 22, 29, 56, 59)
(0, 6, 17, 21, 24, 60)
(0, 17, 32, 43, 44, 47)
(1, 16, 32, 49, 50, 56)
(5, 34, 35, 36, 48, 49)
(0, 3, 17, 18, 61, 62)
(3, 4, 17, 18, 48, 62)
(2, 17, 48, 57, 58, 60)
(5, 10, 11, 12, 32, 41)
(5, 7, 8, 33, 38, 48)
(22, 41, 44, 48, 53, 56)
(5, 36, 39, 48, 54, 55)
(0, 5, 6, 9, 16, 31)
(1, 8, 9, 16, 32, 56)
(0, 1, 4, 10, 11, 62)
(12, 32, 41, 43, 44, 48)
(20, 23, 32, 48, 53, 54)
(24, 41, 42, 48, 55, 56)
(2, 32, 33, 58, 61, 62)
(0, 29, 37, 44, 59, 62)
(27, 30, 31, 32, 33, 62)
(5, 6, 32, 33, 34, 37)
(0, 1, 2, 58, 61, 62)
(4, 5, 11, 42, 56, 57)
(5, 36, 39, 46, 61, 62)
(1, 2, 5, 6, 9, 32)
(4, 19, 48, 50, 53, 62)
(8, 22, 23, 53, 56, 60)
(1, 3, 4, 5, 10, 32)
(0, 5, 19, 20, 26, 29)
(9, 33, 40, 48, 57, 60)
(0, 36, 50, 51, 56, 57)
(25, 39, 40, 48, 55, 56)
(0, 36, 41, 42, 43, 56)
(1, 11, 14, 32, 55, 62)
(25, 26, 27, 32, 33, 56)
(12, 13, 25, 28, 48, 56)
(18, 46, 47, 48, 49, 62)
(0, 17, 21, 24, 32, 45)
(7, 17, 22, 48, 59, 62)
(4, 5, 35, 50, 56, 57)
(17, 43, 44, 48, 59, 62)
(8, 9, 40, 55, 56, 62)
(0, 8, 23, 24, 31, 56)
(4, 18, 19, 49, 56, 62)
(20, 27, 28, 32, 56, 59)
(5, 10, 12, 13, 32, 41)
(0, 21, 24, 31, 45, 60)
(0, 31, 35, 42, 57, 60)
(5, 12, 13, 28, 59, 62)
(5, 12, 13, 28, 56, 59)
(3, 4, 10, 41, 56, 62)
(0, 8, 23, 30, 31, 56)
(0, 25, 26, 40, 47, 62)
(0, 4, 11, 14, 29, 62)
(5, 17, 18, 19, 20, 48)
(2, 6, 9, 17, 48, 60)
(11, 14, 32, 45, 48, 55)
(0, 31, 35, 38, 45, 60)
(9, 16, 32, 47, 57, 60)
(0, 5, 17, 20, 21, 24)
(23, 32, 41, 53, 54, 60)
(5, 8, 15, 30, 61, 62)
(0, 4, 5, 10, 11, 25)
(0, 25, 33, 39, 40, 48)
(5, 36, 43, 44, 47, 62)
(0, 6, 13, 28, 31, 60)
(5, 19, 20, 22, 48, 53)
(0, 21, 28, 31, 45, 60)
(17, 18, 32, 45, 46, 48)
(0, 32, 36, 43, 45, 46)
(0, 8, 15, 16, 31, 56)
(10, 12, 13, 41, 48, 56)
(8, 9, 24, 48, 55, 56)
(5, 36, 43, 58, 60, 61)
(5, 36, 38, 39, 48, 53)
(17, 42, 43, 48, 57, 60)
(0, 29, 30, 32, 33, 34)
(2, 5, 6, 9, 17, 48)
(6, 17, 18, 21, 48, 60)
(5, 20, 23, 53, 54, 60)
(30, 31, 34, 48, 49, 62)
(31, 32, 33, 34, 35, 62)
(19, 32, 47, 48, 50, 53)
(0, 36, 39, 53, 54, 60)
(4, 11, 42, 45, 60, 62)
(0, 8, 9, 24, 31, 56)
(0, 19, 20, 22, 29, 32)
(23, 24, 31, 32, 41, 62)
(14, 29, 49, 52, 56, 60)
(5, 36, 49, 51, 52, 56)
(19, 20, 26, 29, 32, 60)
(17, 42, 43, 48, 56, 57)
(1, 32, 51, 54, 60, 61)
(2, 3, 4, 5, 33, 48)
(4, 5, 35, 42, 56, 57)
(0, 5, 19, 20, 22, 29)
(4, 11, 26, 56, 57, 62)
(12, 26, 27, 48, 57, 60)
(12, 43, 48, 58, 61, 62)
(0, 1, 9, 16, 57, 60)
(0, 1, 6, 9, 16, 60)
(5, 20, 51, 52, 55, 62)
(20, 32, 50, 51, 53, 60)
(0, 1, 5, 6, 10, 13)
(1, 11, 14, 32, 48, 55)
(20, 32, 50, 51, 57, 60)
(26, 27, 29, 32, 33, 60)
(17, 22, 44, 48, 59, 62)
(17, 18, 21, 32, 45, 48)
(0, 4, 17, 18, 19, 62)
(14, 15, 32, 45, 49, 56)
(0, 22, 29, 41, 44, 56)
(0, 11, 12, 25, 26, 48)
(0, 2, 9, 17, 56, 57)
(0, 15, 30, 31, 48, 49)
(25, 28, 38, 48, 53, 56)
(8, 39, 46, 47, 56, 62)
(12, 13, 16, 47, 48, 62)
(0, 36, 49, 51, 52, 56)
(5, 20, 21, 48, 49, 52)
(30, 32, 34, 41, 61, 62)
(28, 33, 38, 48, 59, 62)
(17, 18, 46, 48, 60, 61)
(11, 42, 48, 55, 57, 60)
(0, 36, 43, 44, 59, 62)
(5, 6, 13, 28, 59, 62)
(0, 1, 51, 58, 59, 62)
(5, 12, 43, 44, 47, 62)
(31, 35, 48, 50, 53, 62)
(12, 43, 46, 48, 60, 61)
(0, 1, 51, 52, 59, 62)
(0, 1, 11, 12, 14, 48)
(0, 25, 28, 38, 48, 53)
(29, 37, 40, 55, 60, 62)
(17, 18, 32, 46, 47, 48)
(16, 47, 50, 56, 57, 62)
(22, 29, 44, 59, 60, 62)
(16, 31, 50, 56, 57, 62)
(12, 27, 28, 48, 56, 59)
(12, 27, 28, 48, 59, 62)
(8, 32, 38, 39, 45, 56)
(4, 35, 50, 56, 57, 62)
(5, 6, 21, 49, 52, 56)
(29, 32, 33, 37, 40, 60)
(5, 11, 12, 42, 57, 60)
(11, 26, 29, 55, 60, 62)
(0, 3, 4, 18, 25, 62)
(0, 17, 22, 23, 41, 56)
(27, 33, 48, 56, 57, 58)
(10, 25, 54, 56, 60, 61)
(0, 17, 41, 42, 43, 56)
(0, 5, 8, 17, 23, 24)
(5, 20, 21, 28, 56, 59)
(0, 35, 36, 50, 56, 57)
(0, 17, 22, 41, 44, 56)
(27, 29, 30, 32, 33, 60)
(12, 43, 48, 58, 59, 62)
(0, 1, 16, 50, 53, 60)
(5, 8, 23, 54, 60, 61)
(0, 28, 31, 32, 33, 38)
(3, 34, 48, 49, 60, 61)
(5, 20, 23, 48, 53, 54)
(0, 23, 30, 31, 32, 41)
(0, 17, 18, 46, 47, 62)
(17, 21, 24, 45, 48, 60)
(16, 32, 47, 48, 49, 50)
(12, 15, 16, 47, 48, 62)
(1, 2, 8, 9, 32, 56)
(1, 4, 7, 14, 32, 62)
(4, 7, 32, 33, 38, 62)
(0, 30, 31, 32, 34, 41)
(5, 7, 8, 38, 48, 53)
(5, 20, 48, 51, 52, 55)
(1, 5, 11, 12, 14, 32)
(0, 8, 22, 23, 29, 56)
(5, 20, 51, 53, 54, 60)
(25, 39, 46, 56, 60, 61)
(3, 6, 10, 41, 56, 60)
(0, 18, 25, 46, 61, 62)
(11, 26, 48, 55, 57, 60)
(30, 34, 48, 49, 60, 61)
(2, 8, 9, 17, 48, 56)
(1, 5, 7, 8, 14, 32)
(5, 12, 41, 42, 43, 56)
(7, 22, 53, 56, 59, 60)
(8, 15, 16, 31, 56, 62)
(8, 39, 54, 55, 56, 62)
(6, 13, 41, 44, 56, 60)
(0, 17, 20, 21, 24, 32)
(6, 9, 17, 24, 48, 60)
(5, 36, 37, 41, 44, 56)
(12, 13, 16, 31, 48, 62)
(11, 32, 42, 45, 48, 55)
(19, 47, 48, 49, 50, 62)
(5, 8, 15, 46, 60, 61)
(0, 1, 2, 7, 59, 62)
(19, 20, 26, 32, 56, 57)
(10, 11, 25, 48, 55, 56)
(5, 8, 23, 24, 31, 62)
(4, 11, 32, 42, 45, 62)
(0, 23, 24, 31, 41, 56)
(4, 35, 48, 49, 50, 62)
(0, 1, 5, 8, 9, 16)
(0, 12, 27, 28, 31, 48)
(0, 17, 42, 43, 56, 57)
(4, 5, 32, 33, 35, 38)
(27, 33, 48, 56, 58, 59)
(0, 36, 39, 54, 61, 62)
(13, 16, 47, 48, 53, 62)
(5, 35, 36, 42, 57, 60)
(17, 32, 41, 43, 44, 48)
(5, 12, 27, 28, 31, 62)
(3, 4, 5, 34, 49, 56)
(0, 25, 26, 27, 32, 33)
(17, 43, 44, 47, 48, 62)
(0, 36, 51, 52, 56, 59)
(2, 5, 8, 9, 32, 33)
(4, 5, 10, 11, 25, 56)
(0, 15, 29, 30, 49, 56)
(4, 5, 7, 38, 45, 60)
(0, 17, 18, 45, 46, 60)
(0, 6, 17, 18, 21, 60)
(17, 43, 46, 48, 61, 62)
(8, 39, 54, 56, 61, 62)
(19, 22, 47, 48, 53, 62)
(0, 25, 32, 33, 38, 39)
(0, 35, 36, 50, 53, 60)
(5, 36, 48, 51, 54, 55)
(14, 32, 45, 48, 52, 55)
(6, 13, 32, 44, 47, 60)
(5, 36, 42, 43, 57, 60)
(6, 32, 34, 37, 41, 60)
(8, 9, 40, 47, 56, 62)
(0, 19, 25, 26, 32, 47)
(5, 36, 51, 58, 59, 62)
(3, 18, 25, 56, 60, 61)
(1, 32, 48, 51, 52, 55)
(18, 20, 21, 32, 49, 56)
(8, 32, 39, 45, 46, 56)
(7, 32, 38, 45, 56, 59)
(0, 6, 13, 25, 28, 60)
(4, 7, 38, 48, 53, 62)
(0, 1, 10, 53, 54, 60)
(2, 7, 32, 33, 59, 62)
(0, 5, 20, 23, 24, 31)
(1, 2, 4, 5, 7, 32)
(9, 16, 47, 57, 60, 62)
(5, 36, 39, 53, 54, 60)
(0, 11, 12, 14, 29, 48)
(0, 1, 2, 9, 57, 60)
(5, 20, 51, 52, 56, 59)
(3, 4, 5, 18, 48, 49)
(8, 39, 46, 56, 61, 62)
(1, 4, 5, 7, 14, 32)
(0, 5, 12, 15, 16, 31)
(8, 39, 40, 48, 55, 56)
(12, 15, 30, 31, 48, 62)
(3, 5, 6, 34, 41, 56)
(25, 39, 48, 54, 55, 56)
(8, 15, 16, 47, 56, 62)
(1, 10, 11, 32, 48, 55)
